sku,mlir,succuss,time
gfx942,fused_op_mm_22c2b02fbc0a773d19cf18ae1e48662e9f126c64_1280x576xbfloat16_1728x576xbfloat16_benchmark.mlir,True,1.1952314370311796
gfx942,fused_op_mm_23a1904c23d796acf48d30815be1f767e3debc24_4096x2048xbfloat16_2048x2048xbfloat16_benchmark.mlir,True,26.811285953549667
gfx942,fused_op_mm_23fdea0faab2d607c437628bb3e45e8413b1b731_1285x2048xbfloat16_1285x2048xbfloat16_benchmark.mlir,True,16.57050059825803
gfx942,fused_op_mm_2622e75a8355ddcc64d65248f23d7ef4b392c3f4_256x3840xbfloat16_3840x3840xbfloat16_benchmark.mlir,True,103.37490731546036
gfx942,fused_op_mm_2a5ff69bcc92a4834948ecb430fce119f3a3ce74_18928x128xbfloat16_128x128xbfloat16_benchmark.mlir,True,0.8016833018511533
gfx942,fused_op_mm_2b40e1d10f495e8892161007a3d857949b748ed9_4096x1152xbfloat16_4096x576xbfloat16_benchmark.mlir,True,58.08341975668445
gfx942,fused_op_mm_2b7965f27d1235fefcfc3b1634faa5cc1099f6cf_24576x1728xbfloat16_1728x576xbfloat16_benchmark.mlir,True,1.3511994386557489
gfx942,fused_op_mm_2ea8f39ed302e9b52250e04ad5ab62812a3ab6e9_32x2304xbfloat16_32x576xbfloat16_benchmark.mlir,True,42.36648794179782
gfx942,fused_op_mm_2f26b73f3ad40ea5e67fb931689f89f8cc2eaf7e_18928x512xbfloat16_18928x128xbfloat16_benchmark.mlir,True,11.984387147783613
gfx942,fused_op_mm_2f5cb894d6607c5cc9bbc35f0dbd589e7efb881c_10x2304xbfloat16_10x576xbfloat16_benchmark.mlir,True,23.920785515522585
gfx942,fused_op_mm_30ef1e0210111b73d9e49dcf4b77927e7646edd6_1280x3840xbfloat16_3840x3840xbfloat16_benchmark.mlir,True,155.12212853954796
gfx942,fused_op_mm_30fb13ca54bad673af6a17af15544e136318cef7_4112x8192xbfloat16_4112x2048xbfloat16_benchmark.mlir,True,11.71605260957343
gfx942,fused_op_mm_31b5e111cb57b28f40970e73fa45d1ae613a2ac5_10x576xbfloat16_10x2304xbfloat16_benchmark.mlir,True,23.925540424107265
gfx942,fused_op_mm_32d852a128ee2bbc5997605219d7769ca01db2f8_150000x1024xbfloat16_150000x128xbfloat16_benchmark.mlir,True,18.975561730268723
gfx942,fused_op_mm_334ac0f6d37585eb819016011650a9537b681dd3_21760x20xbfloat16_20x3840xbfloat16_benchmark.mlir,True,50.440251490908366
gfx942,fused_op_mm_369d8f851dfa3ddd71ef3df7293e325504d80678_150000x4096xbfloat16_4096x2048xbfloat16_benchmark.mlir,True,0.9656084633121887
gfx942,fused_op_mm_36c13bd10c7cf5203d16246e2317b0fb842c2377_24576x2048xbfloat16_24576x1536xbfloat16_benchmark.mlir,True,72.27678049937822
gfx942,fused_op_mm_3794936e178e20c6c685e03ab93642960e15e66d_150000x16384xbfloat16_16384x4096xbfloat16_benchmark.mlir,True,0.9537578109186142
gfx942,fused_op_mm_380f67cd45d60a100f88dffc98f4013983032ec1_150000x4096xbfloat16_150000x4096xbfloat16_benchmark.mlir,True,30.165471879920613
